Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
46cf92ba-fc79-449a-a5bc-ea7621c7c695,1959-09-29,,999-18-7768,S99979441,X87866623X,Mrs.,Jestine4,Wintheiser220,,Koelpin146,M,white,nonhispanic,F,Lynn  Massachusetts  US,610 Bartell Rapid Apt 48,Marshfield,Massachusetts,Plymouth County,,42.08204856822594,-70.74796621521709,1416335.16,11782.1
f41d17f6-2988-4b54-8c1d-774dbae3c833,2008-03-24,,999-92-6783,,,,Alex454,Rogahn59,,,,white,hispanic,M,Watertown  Massachusetts  US,701 Moore Rapid,Peabody,Massachusetts,Essex County,,42.51292370018944,-70.98820428868805,288478.61,3032.3199999999997
3c5709f9-2817-4015-b2b2-d3095087fd01,1996-06-09,,999-21-1288,S99970071,X67326319X,Ms.,Gene733,Stiedemann542,,,,white,nonhispanic,F,Walpole  Massachusetts  US,510 Von Vista,Rehoboth,Massachusetts,Bristol County,,41.87068551614343,-71.28314054092024,629210.78,2755.64
7c837305-4443-4a23-ae0a-71856a1a5d83,1987-06-01,,999-55-6427,S99989507,X15566963X,Mrs.,Reita211,Swaniawski813,,Mosciski958,M,white,nonhispanic,F,Boston  Massachusetts  US,304 Blanda Gateway Unit 63,Swansea,Massachusetts,Bristol County,,41.712439274049366,-71.17175127045641,810545.6900000001,10882.239999999998
75a747d4-8f35-4951-918d-a801f1b5ea31,2005-09-19,,999-40-8351,,,,Mohammed454,Jacobi462,,,,white,nonhispanic,M,Malden  Massachusetts  US,749 Bernier Corner,Franklin,Massachusetts,Norfolk County,02038,42.11761748581526,-71.41194455681773,384264.79,2860.68
bda337bc-de2b-47a3-bafa-e01019b16bc8,1987-05-17,,999-84-3506,S99974659,X20398206X,Mr.,Monte325,Gerhold939,,,S,white,nonhispanic,M,Shrewsbury  Massachusetts  US,922 Jaskolski Street,Boston,Massachusetts,Suffolk County,02151,42.334187196780015,-71.02570817490724,713984.69,7877.94
2d65397b-6b1b-4e81-b298-b1ceda02a9e9,2006-09-17,,999-31-2594,,,,Tiffani287,Herzog843,,,,white,nonhispanic,F,Middleborough  Massachusetts  US,501 Goodwin Quay,Billerica,Massachusetts,Middlesex County,,42.575518664315055,-71.2388870122029,293546.31,6631.419999999999
fd15752b-2c70-4f58-b6ea-f916429c4bc8,1984-03-25,,999-49-4421,S99997769,X45016782X,Mr.,Rafael239,Hegmann834,,,M,white,nonhispanic,M,Middleborough  Massachusetts  US,415 McClure Road Suite 61,Lowell,Massachusetts,Middlesex County,01850,42.59033600818258,-71.36892252103164,927560.25,6441.96
d49c6bbd-9c5f-46f4-bddf-d00be810b9ec,1985-12-20,,999-41-6913,S99961878,X60958239X,Mrs.,Lenora887,Roberts511,,Frami345,M,white,hispanic,F,Lawrence  Massachusetts  US,621 Stamm Wynd Apt 30,Billerica,Massachusetts,Middlesex County,,42.52605809261277,-71.24608545224798,709982.5,7890.7199999999975
5eb5fce4-0622-4b7e-a5f1-0995040f904d,1992-02-05,,999-91-7115,S99935141,X32312642X,Mr.,Devon268,Emmerich580,,,M,white,nonhispanic,M,Gardner  Massachusetts  US,998 Gorczany Street,Sandwich,Massachusetts,Barnstable County,02563,41.752488388098456,-70.45549280025097,656204.03,4174.639999999999
08a9c730-0712-42f7-b1dc-34b6d7b0c45b,1960-04-19,,999-39-7882,S99945471,X68136513X,Mr.,Kim439,Mueller846,,,M,white,nonhispanic,M,Georgetown  Massachusetts  US,939 Herman Lodge,Webster,Massachusetts,Worcester County,01570,42.08961657052703,-71.87667012396464,1300106.67,6979.33
672c9347-c244-4269-bd6f-cd05b64eaecf,1998-01-04,,999-97-2789,S99947889,X87357229X,Mr.,Ian270,Legros616,,,,white,nonhispanic,M,Dover  Massachusetts  US,402 Boyle Ferry Apt 16,Marshfield,Massachusetts,Plymouth County,02050,42.06712170005589,-70.69184223268336,462857.12,7707.439999999998
1d6fd9a4-4a52-46a5-8ac4-04ce8f2daf32,1944-03-29,2014-09-28,999-67-8060,S99998459,X6560051X,Mr.,Reynaldo722,O'Keefe54,,,M,black,nonhispanic,M,Winchendon  Massachusetts  US,645 Prohaska Mall,Boston,Massachusetts,Suffolk County,02467,42.377272766719365,-71.13920772092753,1604637.4700000002,12461.08
1fac1097-82d9-4136-afc4-20c2fdde288b,1957-07-21,,999-99-9484,S99918446,X10979455X,Mrs.,Allyn942,Murphy561,,Cronin387,M,white,nonhispanic,F,Ashfield  Massachusetts  US,648 Cartwright Gardens Suite 89,Pittsfield,Massachusetts,Berkshire County,,42.451257349011115,-73.23602889287115,225597.13,112987.28999999998
9d223b95-2db4-411a-90d0-5db3e4a069a7,1962-08-16,,999-51-1986,S99913411,X59434770X,Mr.,Rodney21,Stracke611,,,S,white,nonhispanic,M,Pepperell  Massachusetts  US,807 Schroeder Overpass,Quincy,Massachusetts,Norfolk County,02186,42.263463543456886,-71.03457727444273,26555.11,0.0
e93266f8-97f3-4a3a-8398-03237d17f733,1978-03-28,,999-44-7475,S99973832,X12428101X,Mr.,Dusty207,Senger904,,,S,white,nonhispanic,M,Georgetown  Massachusetts  US,286 Orn Forge Apt 72,Worcester,Massachusetts,Worcester County,01609,42.2503115260671,-71.81743256312483,913862.45,6711.7199999999975
75ace857-0a79-4df3-81cb-ba619e107085,1954-11-27,,999-75-5944,S99934537,X59524358X,Mrs.,Queenie922,Fritsch593,,Cremin516,M,white,nonhispanic,F,Framingham  Massachusetts  US,325 Jenkins Meadow Unit 14,Gloucester,Massachusetts,Essex County,,42.61155120107353,-70.70855906203865,1556086.99,10987.229999999998
2b71120e-9d0e-4885-bb80-c8e60dbd360e,1944-03-29,1948-05-26,999-93-9702,,,,Leif534,Corkery305,,,,black,nonhispanic,M,Fall River  Massachusetts  US,193 Gleichner Annex Suite 49,Boston,Massachusetts,Suffolk County,02118,42.31859986305085,-71.17633765302075,109849.68,968.2399999999999
d1908108-0dfe-4d3b-9e38-2723885a0dbc,2012-03-15,,999-66-9093,,,,Carlton317,Frami345,,,,white,nonhispanic,M,Palmer  Massachusetts  US,645 Gerhold Flat Apt 62,Pembroke,Massachusetts,Plymouth County,,42.050780676144264,-70.77301521744633,201822.99,2274.04
941e25e9-4bc3-47e7-8f81-13e0654c0814,1951-07-08,2011-05-08,999-72-7654,S99985420,X760893X,Mr.,Seymour882,Wisozk929,,,M,white,hispanic,M,Westminster  Massachusetts  US,599 Prosacco Trace Unit 68,Raynham,Massachusetts,Bristol County,,41.89858657240132,-71.08928083568307,1237457.97,4658.599999999999
8ace8570-78cf-4159-8572-0b35ab12f919,1909-10-12,2009-08-04,999-27-3974,S99944997,X89328686X,Mrs.,Karon907,Dach178,,Schuppe920,M,white,nonhispanic,F,Weymouth  Massachusetts  US,762 Veum Bay,Boston,Massachusetts,Suffolk County,02130,42.38698124408101,-71.05516083009525,1426314.43,44305.02
66196f16-0e42-42c5-a3cd-c45dcb6e5fe2,1981-12-14,,999-94-5471,S99971584,X29961624X,Mrs.,María Eugenia578,Rael318,,Briones478,M,white,hispanic,F,Santo Domingo  National District  DO,256 Frami Lane Unit 99,Holyoke,Massachusetts,Hampden County,,42.18820357931184,-72.62635920171347,122140.47,10805.96
3ffa0320-09a6-40b8-b538-96fdaefb785b,1973-10-11,,999-39-8155,S99930423,X39264397X,Mr.,Dannie881,Sporer811,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,671 Rutherford Forge,Plainville,Massachusetts,Norfolk County,,42.02526969405662,-71.29179664546652,1118002.63,3982.9599999999996
f466ff8b-bf0a-4a38-a296-28aeaa72574d,1993-05-19,,999-79-2385,S99969793,X10073489X,Ms.,Paula289,Legros616,,,,white,nonhispanic,F,Boston  Massachusetts  US,276 Reichel Course,Salem,Massachusetts,Essex County,01970,42.47669831150183,-70.88639074273956,601528.05,4916.58
f1301137-3e2e-4e57-9ca4-cf2760d6a0bc,1987-10-17,,999-86-1443,S99923674,X23225434X,Mr.,Rudy520,Watsica258,,,M,white,nonhispanic,M,Cologne  North Rhine-Westphalia  DE,797 Toy Walk Unit 14,Ayer,Massachusetts,Middlesex County,01434,42.522015773169734,-71.62160211432689,664098.54,2169.7599999999998
332bdc4a-f2e7-4481-a6ca-def233014aaa,1971-02-28,,999-85-7713,S99955833,X4295720X,Mr.,Brant303,Bernier607,,,M,asian,nonhispanic,M,Macau  Macao Special Administrative Region of the People's Republic of China  CN,217 Kshlerin Mill,Chelmsford,Massachusetts,Middlesex County,,42.63729977231171,-71.37744107682033,1186458.76,4241.28
9a7044c4-cd03-4c1c-b39d-ccf5b464f52d,1983-05-17,,999-21-7606,S99941072,X41479206X,Mr.,Edmundo94,Brakus656,,,S,black,nonhispanic,M,Fall River  Massachusetts  US,211 Bayer Overpass Apt 93,Fitchburg,Massachusetts,Worcester County,01420,42.63200685425563,-71.76690883380104,114758.64,9470.369999999999
4a6ab1a5-8d82-45f5-94e6-cc05687eaac7,1989-02-11,,999-11-9715,S99991052,X37849483X,Mrs.,Jennie425,Wisozk929,PhD,Gerlach374,M,white,nonhispanic,F,Salem  Massachusetts  US,1011 Deckow Corner,Plymouth,Massachusetts,Plymouth County,,41.93501854232717,-70.58167900811416,770533.61,5201.199999999999
8c266efe-50a7-46f1-98ea-e52ac8c6a882,1944-03-29,,999-38-5926,S99981435,X85164846X,Mr.,Houston994,Spinka232,,,S,black,nonhispanic,M,Sudbury  Massachusetts  US,376 Witting Camp,Boston,Massachusetts,Suffolk County,02215,42.31506748158351,-71.0791504455388,1373496.74,18264.789999999997
88c8d5ee-0901-45ac-81c0-da31a0765c99,1973-08-05,,999-22-2846,S99989972,X55942630X,Mr.,Antony83,Casper496,,,M,white,nonhispanic,M,Lawrence  Massachusetts  US,436 Fay Haven,Maynard,Massachusetts,Middlesex County,,42.38424680163145,-71.4119837756021,955385.92,3183.7999999999997
e311f9a0-2dfc-4a7f-9186-ef4b2cc4c06e,1951-07-08,,999-17-9285,S99951135,X44559394X,Mr.,Vern731,Pfannerstill264,,,S,white,hispanic,M,Bellingham  Massachusetts  US,209 Kutch Street,Raynham,Massachusetts,Bristol County,,41.964684526369396,-71.07051636247995,1426508.81,15176.03
1ed38629-5e0c-4157-bc34-6a7db97bbff3,1976-03-09,,999-52-3032,S99950898,X66563457X,Mrs.,Lucia634,Prohaska837,,Bahringer146,M,white,nonhispanic,F,Watertown  Massachusetts  US,563 Ratke Burg Unit 57,Northbridge,Massachusetts,Worcester County,,42.1050539927319,-71.61562099836671,930164.1,10526.539999999999
91c0238b-d2e9-4744-86c4-83b308195b99,1978-09-01,1988-09-02,999-28-6013,,,,Ethyl508,Dietrich576,,,,white,nonhispanic,F,Groton  Massachusetts  US,186 Bogan Trailer Suite 91,Bellingham,Massachusetts,Norfolk County,,42.05842726552648,-71.42680628805887,267743.56,1334.8799999999999
b847989d-ab97-4e10-a327-75411cb42ab7,2009-02-04,,999-26-4548,,,,Palmira118,Anderson154,,,,white,nonhispanic,F,Salem  Massachusetts  US,476 Kassulke Ramp,Randolph,Massachusetts,Norfolk County,02368,42.22381476105278,-71.09169934484744,33529.83,2730.68
143830d4-6761-4cad-b398-b8e3a3a235c6,1955-10-26,2011-09-17,999-84-3133,S99927702,X44335456X,Mr.,Thad495,Cruickshank494,,,S,white,nonhispanic,M,Easthampton  Massachusetts  US,934 Leannon Glen Apt 84,Brockton,Massachusetts,Plymouth County,,42.103857522456956,-71.04488787104258,1178766.38,8413.079999999998
7fa63428-ba1e-47b4-b5a9-ebfb9c6a2da8,1981-09-17,,999-13-8890,S99978244,X57753771X,Mr.,Renaldo199,Marvin195,,,M,white,nonhispanic,M,Salem  Massachusetts  US,800 Denesik Wynd Unit 83,Hardwick,Massachusetts,Worcester County,,42.358281900470864,-72.21469892399705,789445.15,2907.16
6402e174-c816-43eb-a501-50531f8c39ac,1991-01-20,,999-23-3788,S99970316,X20059261X,Mr.,Rupert654,Nolan344,,,M,white,nonhispanic,M,Boston  Massachusetts  US,574 MacGyver Divide,Lawrence,Massachusetts,Essex County,01843,42.7538851678051,-71.12973539447805,90780.73,6882.94
f98dddd4-462b-46dd-a056-ce8ea673954a,2004-02-17,,999-16-9324,,,,Dominque770,Marvin195,,,,white,nonhispanic,F,Lowell  Massachusetts  US,845 Luettgen Course Unit 18,Boston,Massachusetts,Suffolk County,02127,42.31006316773799,-71.03565988474743,348851.24,3087.08
46f775d4-9bb1-4841-a885-f4cc92daff6f,2001-03-28,,999-28-7359,S99934612,,Ms.,Denny560,Cronin387,,,,white,nonhispanic,F,Lynn  Massachusetts  US,1008 Bednar Route Unit 27,Littleton,Massachusetts,Middlesex County,,42.55754604367644,-71.51203322918121,436022.36,3958.0099999999998
38c2840c-8c1a-4e85-943b-2b3a45f47afa,1909-10-12,1991-04-02,999-49-4903,S99925377,X12779362X,Mrs.,Alda400,Wintheiser220,,Schmitt836,M,white,nonhispanic,F,Marlborough  Massachusetts  US,422 Padberg Way Apt 62,Boston,Massachusetts,Suffolk County,02116,42.249850000248756,-71.1242601823329,1508599.0,25028.23
4b39659f-1e45-40fc-8f26-5edb241fd54e,1951-02-04,,999-75-8856,S99967925,X35879422X,Mrs.,Danyel335,Bergstrom287,,Huels583,M,white,nonhispanic,F,Fitchburg  Massachusetts  US,474 Rogahn Parade Apt 9,Fall River,Massachusetts,Bristol County,02720,41.55485356152922,-71.11853493426614,1457556.1600000001,18954.589999999997
92f45320-f61f-49d9-a570-c41706165092,1978-09-01,,999-71-2880,S99987591,X9951856X,Mrs.,Alysha630,Dooley940,,Oberbrunner298,M,white,nonhispanic,F,Boston  Massachusetts  US,596 Hayes Rapid,Bellingham,Massachusetts,Norfolk County,02019,42.0448926670635,-71.43001695820105,881571.65,8214.159999999998
cd60bdaa-5f0b-4048-bbc9-2146d4f4f5c3,1942-08-17,,999-32-1926,S99918049,X26550881X,Mr.,Kurt412,Baumbach677,,,M,white,nonhispanic,M,Palmer  Massachusetts  US,777 Will Flat,Belchertown,Massachusetts,Hampshire County,,42.31266681341204,-72.39266530506906,1699859.48,13409.89
d69575cf-abe4-4f39-a4ac-4823669625da,1951-12-21,2006-12-22,999-99-3479,S99987957,X82130742X,Mrs.,Jacqui951,Bechtelar572,,Hettinger594,M,white,nonhispanic,F,Monson  Massachusetts  US,914 Marks Green Apt 80,Billerica,Massachusetts,Middlesex County,,42.56332328895884,-71.28591276038082,178055.45,16028.079999999998
18e496c1-96be-423b-a5c3-875efdb35953,1983-10-19,,999-53-1838,S99993902,X34038845X,Mrs.,Keila316,Schumm995,,Keebler762,M,white,nonhispanic,F,Everett  Massachusetts  US,1021 Watsica Gardens Suite 47,Salisbury,Massachusetts,Essex County,,42.874437106519714,-70.81013684861786,744395.67,6073.689999999999
35483783-6d44-4045-a28b-0b71a116e6fb,1955-10-26,,999-97-7131,S99910682,X1517210X,Mr.,Chance908,Nader710,,,S,white,nonhispanic,M,Chicopee  Massachusetts  US,1075 Leuschke Trace Unit 19,Brockton,Massachusetts,Plymouth County,02302,42.03809363060592,-71.04751950834279,1549140.75,13554.159999999998
f550a3c4-d763-4f9a-a75b-1a7109e339c3,2019-07-11,,999-10-6183,,,,Antonio44,Metz686,,,,white,hispanic,M,East Longmeadow  Massachusetts  US,150 Sawayn Crossroad,Lowell,Massachusetts,Middlesex County,,42.588472306231914,-71.30652659850529,17600.0,516.64
e5165c29-6098-42f8-b208-505e771c57aa,1970-04-16,,999-16-1161,S99932257,X59689947X,Mr.,Edison640,Wolf938,,,M,white,nonhispanic,M,Dedham  Massachusetts  US,1094 Herman Lane,Somerset,Massachusetts,Bristol County,02726,41.714561195371395,-71.1219503582228,1273431.97,6390.29
84d6e6d8-1d68-4096-afd1-6083bef734ac,1909-10-12,1979-10-27,999-54-9040,S99971158,X5956153X,Mrs.,Roseline981,McClure239,,Hoeger474,M,white,nonhispanic,F,Sandwich  Massachusetts  US,279 Wisozk Grove Suite 69,Boston,Massachusetts,Suffolk County,02122,42.31430736415717,-71.00500150473759,1400732.74,9737.319999999998
4cf9d125-78a8-4b1c-a920-2561e7bf7465,1949-11-17,,999-29-9036,S99925502,X33617166X,Mrs.,Myrl830,Jones311,,Schumm995,M,white,nonhispanic,F,Boston  Massachusetts  US,413 Schiller Plaza,Stoughton,Massachusetts,Norfolk County,,42.102027483346724,-71.12572475967502,1598606.2,7779.339999999999
89e816fb-f785-4ca6-bac0-5045476e42a3,1961-05-01,,999-82-3890,S99924038,X1673547X,Ms.,Tawna357,Moore224,,,S,white,nonhispanic,F,Holliston  Massachusetts  US,878 Cole Promenade,Pittsfield,Massachusetts,Berkshire County,01201,42.453642826316404,-73.24499092064988,1352624.02,9393.289999999999
8f396c2d-c2f4-4d4a-a475-246564f473fe,1951-12-21,,999-41-8685,S99995566,X50707438X,Mrs.,Angila948,Adams676,,Torphy630,M,white,nonhispanic,F,Revere  Massachusetts  US,395 Howe Throughway Unit 62,Billerica,Massachusetts,Middlesex County,,42.52714924014327,-71.27598659376136,226906.42,23222.019999999997
0e14c80a-0421-4657-89af-3c77a48fe015,1968-06-06,,999-54-3968,S99920077,X69340443X,Ms.,Cherri385,Langworth352,,,S,native,nonhispanic,F,Gloucester  Massachusetts  US,271 Jast Path,Andover,Massachusetts,Essex County,,42.657471896423495,-71.1768091910991,1105140.25,16727.399999999998
ba197f66-19dc-4a49-a73a-bb56ca072c77,1939-06-01,,999-27-9023,S99924554,X83357900X,Mrs.,Lesli455,Wiegand701,,Hessel84,M,black,nonhispanic,F,Norwood  Massachusetts  US,920 Gerhold Trailer,Boston,Massachusetts,Suffolk County,02134,42.31467997873626,-71.08916930568597,1539288.22,23434.829999999998
d780f27f-6b27-457d-ae2f-c74d5b1e1452,1987-08-19,,999-27-7955,S99920688,X62630285X,Mrs.,Kirsten270,Konopelski743,,Huels583,M,black,nonhispanic,F,Auburn  Massachusetts  US,247 Douglas Mews,Boston,Massachusetts,Suffolk County,02136,42.299739912659426,-71.06359919151396,773874.55,6455.239999999999
be4fbe38-6ccb-4071-8741-b186b59db8d9,1993-02-28,,999-25-5739,S99947260,X44370979X,Ms.,Ludivina884,Ruecker817,,,,white,nonhispanic,F,Fitchburg  Massachusetts  US,210 Rath Road,Oak Bluffs,Massachusetts,Dukes County,,41.46397675804499,-70.56219296615537,596554.99,4407.079999999999
ad5f4730-b3f4-4e6e-b563-bc898d527117,1973-02-10,,999-94-1463,S99961770,X80134564X,Mrs.,Lynell252,Wilkinson796,,Marks830,M,white,nonhispanic,F,Hull  Massachusetts  US,795 Mertz Course,Norwell,Massachusetts,Plymouth County,,42.20866538060441,-70.86382274670532,1249587.08,7201.379999999999
8ca0fcc6-c53f-4248-abd3-ef6129eac21a,1932-03-28,2019-08-29,999-46-8416,S99921947,X73618866X,Mr.,Ronny764,Haley279,,,M,white,nonhispanic,M,Boston  Massachusetts  US,966 Gislason Dale,Methuen,Massachusetts,Essex County,01844,42.721386155358736,-71.17902511797026,1417615.1400000001,13898.849999999999
a3301088-d581-4eb0-b3df-77c0a9ea389c,1982-04-14,,999-92-4287,S99955470,X84122854X,Mr.,Sang383,Zulauf375,,,M,black,nonhispanic,M,Truro  Massachusetts  US,682 Herzog Approach Suite 12,Marlborough,Massachusetts,Middlesex County,,42.37844426568163,-71.52139948445115,777469.59,2808.8399999999997
e07c2b20-e174-4c57-a96e-0396ea997f6f,1935-04-09,1994-08-01,999-76-5026,S99950763,X18831009X,Mr.,Reinaldo138,Wiza601,,,M,white,nonhispanic,M,Westport  Massachusetts  US,423 Becker Ville,Westport,Massachusetts,Bristol County,,41.563613768983416,-71.06367414426461,1301345.69,337657.41000000015
0057b0a9-db18-4e90-960b-efdb2a3880dc,1909-10-12,,999-25-7777,S99913707,X53790277X,Ms.,Genevive999,Jacobs452,,,S,white,nonhispanic,F,Framingham  Massachusetts  US,985 Langosh Extension Apt 43,Boston,Massachusetts,Suffolk County,02151,42.32118998850036,-71.00172111443251,1603019.83,42440.53
d536a9af-a60c-4237-9c3f-47a0c79a0357,1990-11-27,,999-85-2751,S99931353,X75965629X,Ms.,Verna758,Runolfsson901,,,S,asian,nonhispanic,F,Mumbai  Maharashtra  IN,322 Koelpin Haven Unit 9,Cambridge,Massachusetts,Middlesex County,02138,42.40584658638061,-71.10325436720508,659935.72,11477.939999999999
c1be84fc-7396-45dc-a9b2-e7b3c3cad0fc,1964-04-22,,999-35-6681,S99961808,X30233099X,Mrs.,Lissa828,Mertz280,,O'Hara248,M,white,nonhispanic,F,Boston  Massachusetts  US,795 Rath View,Pembroke,Massachusetts,Plymouth County,,42.03814582181791,-70.81946338017785,1174415.52,18148.67
4af344db-0aba-422c-9d2c-eb88feab6fe9,1940-05-09,2019-03-30,999-65-7151,S99990910,X33704600X,Mrs.,Valda518,Purdy2,,Stark857,M,white,nonhispanic,F,Springfield  Massachusetts  US,714 Muller Track,Brockton,Massachusetts,Plymouth County,02351,42.12365794879173,-70.95823014198861,1459976.29,21438.68
ae71f343-8e20-4552-81b9-0efaa6aa34fb,1963-11-09,,999-54-9266,S99937722,X36523881X,Ms.,Willena258,McClure239,,,S,white,nonhispanic,F,Braintree  Massachusetts  US,191 O'Keefe Plaza,Lynn,Massachusetts,Essex County,,42.4544928276498,-70.93005111046152,74215.59,9432.47
e433ba2f-bd17-4809-9c7d-7f94488014c5,2000-03-12,,999-77-1679,S99944239,,Mr.,Hugh686,Marks830,,,,white,nonhispanic,M,Somerville  Massachusetts  US,334 Hodkiewicz Ville Unit 31,Sturbridge,Massachusetts,Worcester County,01507,42.124755465282306,-72.00419253863568,483669.43,3091.4399999999996
f23b296c-93ea-4b73-af23-6c456a8e0b99,1977-01-21,,999-53-8814,S99936466,X6114593X,Mrs.,Cristine925,Rohan584,,Becker968,M,black,nonhispanic,F,Dracut  Massachusetts  US,1068 Luettgen Crossing Unit 41,Fall River,Massachusetts,Bristol County,02790,41.6735962792058,-71.17692938424221,963699.05,7915.599999999999
4da7a7b6-8f7d-4c01-bd54-80142293816c,1990-05-19,,999-64-1806,S99998193,X1540024X,Ms.,Andree11,Okuneva707,,,S,asian,nonhispanic,F,Hanoi  Hà Đông  VN,613 Runte Well Apt 3,Westford,Massachusetts,Middlesex County,,42.57358049876175,-71.40673426006964,707970.62,10316.019999999999
0620665d-1190-4f98-92d4-510254a9bed0,1932-03-28,,999-93-8237,S99962752,X88550636X,Mr.,Sammie902,Nikolaus26,,,M,white,nonhispanic,M,Chelmsford  Massachusetts  US,377 Nader Row,Methuen,Massachusetts,Essex County,01844,42.71316635698467,-71.15396654113238,1403535.68,11932.18
ec1f3da6-4c50-4349-8574-281e91984bf6,1988-11-12,,999-11-7155,S99959180,X30744942X,Mrs.,Antonia30,Robles531,,Lira652,M,white,hispanic,F,Salisbury  Saint Joseph Parish  DM,690 Hayes Fort Suite 93,Boston,Massachusetts,Suffolk County,02130,42.30287783996667,-71.07957388538259,231984.72,6229.839999999998
7f158aa4-df32-4a88-a8fb-2aa064a9f5aa,1992-07-25,1994-04-09,999-64-1358,,,,Cameron381,Kling921,,,,white,nonhispanic,M,Medford  Massachusetts  US,662 Carroll Frontage road,Woburn,Massachusetts,Middlesex County,01890,42.44902537170921,-71.1520367217697,47270.46,622.4399999999998
6a37b0d2-e418-49af-88e0-bdd378d64834,1997-07-15,,999-23-4620,S99950747,X64676268X,Ms.,Pamula578,Johnson679,,,,white,nonhispanic,F,Somerville  Massachusetts  US,407 Jakubowski Mill Suite 23,Boston,Massachusetts,Suffolk County,02108,42.35817251957127,-71.11478892005721,520067.42,3443.04
a7574232-b059-46e0-af68-5285cd1c110e,1935-04-09,2017-02-21,999-16-8417,S99997064,X18034456X,Mr.,Brock407,Reynolds644,,,M,white,nonhispanic,M,Hamilton  Massachusetts  US,822 Christiansen Lock,Westport,Massachusetts,Bristol County,,41.592382211230266,-71.11901844823903,1619024.97,14304.849999999999
35eac918-6b71-4fe6-9e94-b8a2bdf64d31,2001-01-09,,999-87-4460,S99966090,,Ms.,Hermila490,Abbott774,,,,white,nonhispanic,F,Wellfleet  Massachusetts  US,419 Luettgen Estate Unit 89,Marshfield,Massachusetts,Plymouth County,,42.13392949910728,-70.69966460488403,438994.73,2684.7999999999997
f16bca6f-22df-4925-8695-98d0ba01cc6e,1962-12-10,,999-46-6983,S99998376,X50684986X,Mr.,Jon665,Kling921,,,S,asian,nonhispanic,M,Ludlow  Massachusetts  US,578 Corkery Manor,East Longmeadow,Massachusetts,Hampden County,,42.02133673365693,-72.50653587487574,177048.95,6948.679999999999
61d5a74e-c000-475f-9502-e74d5abe5285,1992-07-25,,999-24-1851,S99995848,X15589044X,Mr.,Nathaniel596,Haag279,,,M,white,nonhispanic,M,Falmouth  Massachusetts  US,705 Labadie Union,Woburn,Massachusetts,Middlesex County,,42.43959167300774,-71.1768375403911,739666.4,2664.7999999999997
c2f4ff9f-5417-4fb2-91dc-48457a48bc77,1974-02-20,,999-71-6952,S99955220,X58901528X,Mr.,Lincoln623,Conn188,,,M,white,nonhispanic,M,Salisbury  Massachusetts  US,191 Kuhic Wall,Marshfield,Massachusetts,Plymouth County,,42.0685363949625,-70.67052265216451,1164764.58,4311.28
070035f6-2b1a-4966-92d9-d11ef3668425,1997-01-03,,999-92-6379,S99922325,X10998719X,Mr.,Lewis216,Nikolaus26,,,,white,nonhispanic,M,Boston  Massachusetts  US,253 Bayer Lodge Suite 1,Burlington,Massachusetts,Middlesex County,01803,42.5237180193084,-71.31786682832855,613531.31,2810.64
794db786-95fe-47d1-98d3-125398de3217,1978-08-26,,999-30-6227,S99984655,X73363014X,Mr.,Rusty501,Schmeler639,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,776 Reilly Ranch,Tewksbury,Massachusetts,Middlesex County,,42.6479467491617,-71.22565183489831,999473.28,3725.4799999999996
505aafec-674f-448d-b833-83998f151b56,1983-03-09,,999-17-6761,S99929595,X2234515X,Mrs.,Guillermina633,Rosenbaum794,,Zieme486,M,white,nonhispanic,F,Brookline  Massachusetts  US,271 Hills Estate Apt 61,Holyoke,Massachusetts,Hampden County,01040,42.17136422628558,-72.61541376951782,801360.98,11505.749999999998
db06f98e-ec08-4e72-b12d-1195bf26ca43,2014-05-05,,999-89-4483,,,,Adolfo777,Oberbrunner298,,,,white,nonhispanic,M,Melrose  Massachusetts  US,388 Fisher Mall Apt 73,Middleborough,Massachusetts,Plymouth County,,41.913479186695234,-70.91056297759829,126000.0,1808.24
f7976022-18aa-4476-9112-17bcd5663f0f,2011-03-07,,999-52-4030,,,,Gayla444,Hintz995,,,,white,nonhispanic,F,Waltham  Massachusetts  US,878 Abshire Passage,Pittsfield,Massachusetts,Berkshire County,01201,42.44796005983976,-73.28334629300231,243423.07,2195.72
cb19b7c0-abd9-4461-b6f6-9b94b3cd5403,2019-01-02,,999-84-8747,,,,Joesph309,Wisoky380,,,,white,nonhispanic,M,Medway  Massachusetts  US,756 McKenzie Green,Medford,Massachusetts,Middlesex County,,42.41597087514401,-71.13222041032672,29460.0,844.1199999999999
05218257-2de6-4142-9fd1-3c044e4c2adf,1940-05-09,,999-59-3626,S99980490,X26887405X,Mrs.,Nohemi878,Simonis280,,Lehner980,M,white,nonhispanic,F,Chicopee  Massachusetts  US,266 Romaguera Trafficway Unit 74,Brockton,Massachusetts,Plymouth County,02302,42.13970824397266,-70.9626933728905,1438532.61,19855.739999999998
